,city,city_ascii,lat,lng,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
54,Calapan,Calapan,13.414,121.18,138.17818121474892,730.4634265401924,855.1429608940786,139.29140873465724,443.3407666269042,130.12091549721544,123.7790281387058,127.97315230720568,666.640481911909,144.6147351027944,921.2514974867544,122.54660223122426,128.20959096752335,360.18850692132435,335.5232825972446,108.32695557840917,457.9048422231024,203.11788619316977,137.7076093283125,127.80178820342321,130.65942551581412,239.08964462319923,140.56668313022064,687.7428061671685,339.2581595993583,455.10451364956265,666.7945091044919,187.5983220426878,50.18066944543155,218.17696245018337,766.183832351617,485.8285427623867,834.2514995555207,74.51209479783391,163.82530069531708,184.95797072007957,480.2209219880411,141.64589751414061,458.4196848613717,101.94515887241599,668.339792670625,277.7732531689767,690.6471802568585,726.7056731724143,870.1944078177333,309.8017888284657,265.04591954566104,306.1588761144745,619.1200196825821,470.64664790983835,830.7606878362631,422.21235192282677,365.3288476980881,906.4558457921701,0.0,586.2204840043561,344.5786291480504,824.6348537118965,511.8746018839131,751.5502625570122,133.30785914624767,368.25776543532425,917.6093936092708,766.1743020745322,945.0240091518341,207.0492200863173,535.6187736668043,306.7908788478583,440.69637841009967,289.61820983481545,157.26698508657083,387.72657697864486,842.0784443870159,644.8091711153434,229.56235362267492,743.524750446605,929.1122773680698,541.1979249944094,831.4543877447497,672.970233476682,330.29199980726844,618.673813738338,503.68730317456726,340.9388748242405,308.28144076831614,729.2209926202992,409.382266030866,842.8641908608406,70.4135230588164,249.1903301084044,470.38511113698377,469.31136383503014,661.5253579799298,66.65415566521233,236.86874090864907,263.903462084475,602.7191985921245,153.08621568275248,348.93399568977077,346.2492279515931,538.6113225306106,409.33088719478025,376.27812470329474,512.5976139559199,786.8606049202097,279.2836748744879,444.28244218707863,597.822533458805,78.92912146824105,898.9126282669881
55,Dipolog,Dipolog,8.5872,123.3408,718.8914852283912,233.3181417903803,300.65561737406136,721.8645532125171,197.8366729924333,707.2509283860707,705.2798779576726,708.4778847915414,144.45727403607097,726.6648634383632,340.51249004388785,705.5711771340476,710.1934276886043,236.21851083170566,251.7574101098325,690.7652643397074,203.1254571573712,788.6173611429266,716.9268727467668,710.3310250467283,712.2801878542812,823.3957436231045,723.2906322311469,245.31409442908128,919.6847540158561,204.28129843877878,107.60984266334557,772.663886214505,636.3918220680293,560.3642064743383,182.0410433973124,520.2617819029948,299.7255015511562,623.003990361443,748.1192147895061,769.9404335001833,346.4604181567543,724.7004638906018,303.10902059504156,687.8597077613887,85.16057659201746,506.92019068891943,122.52255848264483,202.92731623424126,301.25285293298026,493.18792280978187,340.0128584948478,890.9794972762697,271.7214355703413,1018.6633805891639,260.63382639945144,964.9033585691593,920.57788753039,366.5131247011791,586.2204840043561,0.0,924.8516292182479,386.53095414768444,80.48523624396809,258.56573146543553,714.7732932692734,951.3514019917144,348.40183225168545,181.10222947230855,558.2462502370053,616.0002750154629,1109.0888205704166,892.3404133884696,392.9509006485089,410.34297996968246,743.3730250799632,457.361232725862,258.11259198631456,122.06936064230575,362.8321672926003,283.58119625327305,349.8514020882481,238.42275419326654,309.06951519388315,247.71509614291222,563.583560431162,51.883280769571606,406.85657247371745,909.2286650258546,284.6341756607067,318.72672949188564,354.2420315955952,262.03611822488455,565.2868959717102,834.0442113765338,1049.210558468797,1044.5015117302767,78.235182818599,596.2500401247802,811.2971792627552,820.4491429391007,168.47971033021756,455.63802535197294,238.09339973745656,902.8104367621423,70.96148403065901,979.5071625349884,944.0560293271202,1074.9041200140719,1327.275525852851,572.1843167694992,1005.9437252478476,301.7977798215082,654.4565631553091,316.94641326429866
56,La Trinidad,La Trinidad,16.46,120.59,207.14318803422685,1074.7765570879276,1177.6542292920317,205.3376891685414,763.4402231631782,217.83198205835114,221.27746091944175,217.5511854525035,990.6088621698457,200.11114934812173,1253.2327191251136,222.06060628453906,216.62564709949254,691.8312686885808,673.1462429877305,236.4824495785112,774.0157105225072,145.97780102130798,208.5452163866579,216.87770214256588,214.2954167498301,108.20378311782007,204.03697072499344,992.9193415993535,5.3600432005222025,771.3582994839303,997.6040652248943,159.30019281772618,295.73444589881456,420.87271793604117,1101.7704927755385,772.2354792742256,1151.3665753862574,302.25226007852615,181.32498151661045,184.26189309850892,750.5990624128171,202.93308503351045,745.1922156279568,244.25659399970684,1008.4584865877055,501.0225828997946,1022.3411880792926,1046.7303330204904,1197.4286757189384,533.9810250558622,589.6020094210784,53.82247813844251,912.1245232809971,176.47145500110707,1159.2665102096646,158.11083593884726,105.19781035839887,1222.4499346333246,344.5786291480504,924.8516292182479,0.0,1163.9555505916771,847.7712555052203,1095.5961079406568,211.69232290586112,33.83538079932482,1244.0333160781438,1102.4365946082885,1274.1645637671488,363.93903794336165,193.2349213293225,62.28899971035533,696.1839265317835,566.3449169130004,198.03127464340523,619.1175971844825,1176.8921762840391,988.9907443365429,562.2533889057956,1046.9085436325931,1260.1505199122064,841.2390199996031,1145.1652882163396,976.0219651613364,505.3034045395705,953.2053719562839,751.0012987591983,59.755528154974236,652.2081115417474,1021.247289272368,683.90901206146,1175.7371092256212,360.2252079820695,141.57500894461344,125.81602114517169,126.80233619793293,997.9560226963556,359.90519669021165,114.92460614138473,129.92742936516518,918.0930693663585,471.2851064602286,686.8448284632946,99.55210935900321,871.9059592915319,81.2814124843375,68.05034942637057,184.9595144837494,466.92241370092216,455.71215356286166,128.39353970697883,881.7283668615889,270.9650531556319,1231.8703696705752
57,Jolo,Jolo,6.0,121.0,961.8501221244715,155.70947418588912,521.9064331452927,961.8417026396755,567.7346263826175,954.7139500184769,947.3965391488451,951.92089137951,487.98091520295145,967.398330269336,461.2835408394652,945.2462890683213,951.464503805194,562.5343915845469,552.513909771592,931.8295209424437,579.0199452448744,1018.1323671548539,961.8981932546857,950.7166228109772,954.058104806436,1055.8432226916043,962.9579856208501,598.5495864066303,1158.5974031037695,579.4562387701343,435.9626370509841,1004.6980876980845,870.6562756268949,880.9382719081377,383.7513256829747,485.0454438064014,554.7806512260569,884.3816915493982,983.5459073284641,984.9966742780828,729.8858572945602,963.7141288014102,683.8871231819986,920.8037369088089,337.053884936211,847.3741070424242,425.48758737412,515.26141239795,487.88248599531556,842.5686895031159,650.5949582430529,1119.0871642332074,650.1325806129522,1293.7746684646713,465.4905555611208,1243.4678578771889,1189.0697981245803,587.0695278365766,824.6348537118965,386.53095414768444,1163.9555505916771,0.0,447.40354845688427,132.4750225256487,956.7267668351298,1183.2080095000156,512.1299800758297,375.7105450713775,173.47112814857883,927.2898200533272,1357.049920324172,1116.9366611590078,771.1009878195933,752.4743760490989,966.5374487329781,825.2691365279676,403.98992831070893,264.48033929912134,652.2029705678443,615.3269065114018,474.1496670734702,624.8805444271419,576.4163042797159,607.9695950123356,914.0430938810548,414.0364216406666,791.4907530614556,1165.4372969470112,537.4898951012442,667.4730650284693,727.0398632809023,425.8212140182126,833.3740133628531,1043.4043227295413,1288.7703019539877,1290.52156577751,383.9743847880347,804.4128760047663,1061.0841801240488,1086.8058916658456,546.4790110645397,741.733176536328,540.9289402637052,1170.074404310976,453.73640636496333,1233.1542294139472,1200.7015849449315,1337.144679488096,1610.1725528567208,909.2444168850975,1268.9172321107847,684.717176020274,903.0677135880803,442.2786533131109
58,Dumaguete City,Dumaguete City,9.3103,123.3081,642.6112234796094,299.9527391373857,354.508474164575,645.8811312807092,122.26839659690876,630.5873531212823,629.1981790256119,632.227343049023,173.94118083696043,650.5620616058554,409.78421617252263,629.7552170326705,634.1635040597889,156.86942333530368,176.36018581879867,614.9229616009686,131.7259044422393,713.2657702000755,640.44962959498,634.3967287520478,636.1783803811137,747.4911330928743,647.3294943795557,248.64618026855354,842.6438128263034,132.28393603500828,158.56767776723495,697.1541799587197,561.921737421132,479.8892300398061,254.49050190654793,502.2231397978771,344.2399382456116,545.5810310380588,672.4252658579551,696.436541366112,283.38118533275076,648.799255402774,236.58100635325252,612.9835754434494,165.51543597802362,427.2157339563928,180.71970025722516,238.1211332298807,362.74777208838856,414.45425877799283,260.6399574552934,815.1225103339242,245.74009628144333,938.8533936203801,322.42445813024955,885.0129243124679,841.2863875508785,414.9896566082189,511.8746018839131,80.48523624396809,847.7712555052203,447.40354845688427,0.0,325.50174584472967,638.6326405073676,874.8262513173954,410.4500144526118,254.81550366509492,615.3343464963984,535.5392002533059,1030.7182840968364,816.8391915189762,323.94038804729115,330.44065928587946,669.1307609984125,382.9676267039749,330.24347140751007,187.52035100054246,285.57294548163105,297.26380550264514,418.0552011970659,192.00199172127324,348.65286425312433,244.79117054403554,485.27825900906595,106.9770304673373,345.67727098085,830.7929973616585,218.61682921752447,318.31979760877067,281.5764999906694,331.2251227999344,487.685835125524,760.6699988928962,971.6429745365267,966.435136841237,150.20785807325458,526.0724679917408,733.7778374320974,741.569087157257,155.08619844781543,377.3153891694462,163.03329462572222,823.6354298381009,33.172531489814226,901.0512424899661,865.4834079166898,995.6749186295278,1246.9654895971562,492.3836622086094,926.8013135649388,265.9023000732489,578.1034495673822,387.173134925047
59,City of Isabela,City of Isabela,6.7,121.97,889.7181667019212,25.54990369841666,402.8316432104612,890.7155813655698,447.582861231251,880.9559545313667,875.328707038207,879.4759346629097,355.560889822,896.1001087811071,359.43054476572433,873.9663841548587,879.7441514674441,455.1168744617775,451.84000516973026,859.8691947901783,456.85032898215934,951.360810654713,889.0876108723653,879.2829068477525,882.2067580494393,988.5691344274557,891.9532054286161,466.2433843513574,1090.2510129452842,457.5630883428927,303.5280090685982,936.8839392412187,799.8821452544147,781.3686479099525,258.21227786263114,490.4703802314578,431.5773434103718,804.8492750855238,914.2791485412961,922.6380034798857,604.6000752699658,892.9412922866962,560.0667168296206,851.3814978822014,204.62467752593176,740.4881636473112,293.5482409808922,384.5434790612943,373.2935986498057,732.408304400677,550.3929826444938,1054.0533669731822,518.2047668661431,1213.7823243714013,346.0835138400573,1161.8976551803607,1110.664640939512,470.8336968962503,751.5502625570122,258.56573146543553,1095.5961079406568,132.4750225256487,325.50174584472967,0.0,884.8568342958696,1117.5523161084143,403.8702685489273,250.34140907148458,305.8810156046917,831.4388215156193,1287.1689847747195,1053.0861925267436,648.8515820208083,644.0140300684127,901.1528195954467,707.8142736130926,290.57016037056206,138.23196588835086,558.5024815300325,484.3319664652337,372.48683313630823,495.77286636484723,452.06537139056115,475.51855955854506,803.9720014084712,282.5881049155651,665.35216078162,1091.1383897692263,449.60566228083513,535.591599471067,607.0640154372247,310.91958871814217,750.7220384241294,983.8355927614303,1221.3552217581735,1220.8462314158078,251.50845688935473,740.7840664999072,987.9338250650728,1008.214804036543,414.83465311674746,651.3766657028665,439.15326637074935,1091.9424806069235,327.8386883544611,1160.3388663985193,1126.5614630116131,1262.0454701060323,1528.9302413626826,804.1083706595457,1193.0839109333763,553.467019533506,828.1066467200762,337.568080252247
60,San Juan,San Juan,14.604,121.03,5.450503444383198,863.7590140730719,974.9402421387689,8.236257958594807,560.4346787941364,15.89614448309287,9.585179145609553,6.959629408153243,786.8131416514955,11.95334766601306,1046.2358841178361,12.200525435322962,5.340324350646177,483.88093706073647,463.05848693695924,25.000554164395176,572.7750517902912,77.0612122279473,9.104095265942016,6.8174288619894545,2.6686782394695268,108.95187195496307,9.772080776284508,797.9027927148452,206.40240376899607,570.0386082362377,790.8013060410516,60.49289558915545,86.12559952981422,256.7857000146925,893.0608960426448,593.878878321602,951.1637174944985,98.28210857955109,35.50647317960378,84.48411705675633,570.0727160384916,11.783736862877065,556.8337724994548,39.93486419014319,797.891705667022,334.3882781193838,815.1970688692338,844.8886077653043,992.5389919167133,368.92235616133695,383.53609956619465,176.56119222530765,722.488612469951,342.87765817766353,953.7391848739442,297.5305179169941,237.45999893085792,1022.949322605672,133.30785914624767,714.7732932692734,211.69232290586112,956.7267668351298,638.6326405073676,884.8568342958696,0.0,236.71166668200692,1039.5847749307443,893.4453480390366,1073.5164782951717,214.54097885840042,402.3134429580601,178.8186191557856,521.8099674902609,378.68164385014074,54.451645949224165,454.3365851565703,968.5762976808111,777.2984454288628,353.27123115934495,853.0036348245458,1053.5878141385872,647.717744047815,946.5852305764633,781.941834212253,363.4062472025867,744.7665340677871,581.813081164891,208.99738535113613,440.51726967520966,832.7977435501348,500.22493264034296,968.2678299323989,154.64063434436736,138.70518815579888,337.39487834196234,336.00636240000387,788.8004925730773,160.5135413827049,104.4864588851903,140.49813749674612,717.9517681007776,265.3605829434976,476.69405995299445,218.42909098558985,663.8331653172902,276.48826916998877,244.10825196953132,380.6271446467617,657.6338219118145,308.8400483668626,312.963887586125,696.259461229216,60.66750424120986,1024.4162378681751
61,San Fernando,San Fernando,16.62,120.32,232.4919123197241,1097.0859612433903,1207.0435605012422,229.84461747883773,792.5571562775741,244.23937487005944,246.25189108934836,242.91510668351864,1019.653978178983,224.8837215453871,1281.3339258777514,246.3767943863524,241.4129119644136,719.3760434604533,699.5985225435157,261.06816911256954,803.5411512192924,166.19655638150533,234.4351888506171,241.42016474920462,239.24185187331497,129.25606113635408,228.46118014632432,1023.7058853239248,37.20662397376348,800.8647006575862,1025.7184827678727,180.94570633002166,318.6953418147529,453.43069492433835,1129.0974447529582,782.5649574625073,1181.3130049450472,330.01567496102933,204.4403673505985,199.08495451084536,782.7904810307728,227.1684136642811,776.6389243657919,266.7886818934516,1034.5851299547007,533.7080811076835,1050.3347673072058,1076.2810039647295,1226.231463379746,566.8257415243246,617.7265303307621,64.17686262116598,943.5730126659034,186.17218391143356,1187.8619074228636,177.03918796888823,131.20492188513606,1252.561882253277,368.25776543532425,951.3514019917144,33.83538079932482,1183.2080095000156,874.8262513173954,1117.5523161084143,236.71166668200692,0.0,1272.977595264356,1129.6181542356915,1290.2162620624238,396.8923673018494,177.82858716488815,67.7189215718615,728.7591259981222,597.5926409431872,216.8867230806948,652.1235930840721,1204.421958678997,1013.0584881494033,589.265706042314,1077.8865277184716,1288.4153133648656,872.140261681845,1175.426381068037,1006.9367519287636,538.8970121208187,980.6341452243532,783.9389062558207,89.82739638039553,676.5000539438782,1052.8973521508403,715.7488991413895,1203.636775031779,387.9873963122514,147.97443179509435,106.39563445370617,113.53907021020166,1025.0327207701298,378.85778816698763,145.02764859179604,163.66019774242227,947.9456761083159,499.2770625351931,713.2580922987821,128.70947658795032,899.4765668691776,87.30729580666348,87.74676407411091,181.0159067728207,460.01725456670937,489.08634938995016,134.431736481787,913.5987926919872,296.89485523809236,1259.7863717765147
62,Malita,Malita,6.4108,125.6144,1043.1344020606357,394.618348932836,73.31694140147161,1047.2080062068674,480.625159782686,1030.0481656357583,1030.3879166885865,1032.9208776606818,253.46429481307504,1051.526571154848,58.80765113676287,1031.6422456015368,1035.454806775908,557.4227613664805,584.4599200605506,1016.8557825356929,470.9634407350186,1115.7495093015314,1040.4049234443144,1035.9416070466211,1037.2576424316994,1148.3389297667418,1048.7053105387433,282.23344403070354,1239.096942618854,473.53963398042464,252.11324846865494,1099.350551030783,967.1262813555047,844.9683386135463,175.46766076346694,841.8880158674913,117.26859133185067,943.334104813302,1074.3200864352502,1102.5513990474624,541.2068550541348,1050.3235262887965,523.3039773573186,1017.1123058687796,287.3212811212564,775.1174633838981,229.9018018467767,201.2240420350417,47.70323615450412,750.787881324179,656.0486792139312,1215.7097136604266,375.94324992968257,1315.094713352934,88.17878128312395,1260.7752912867372,1224.487976983815,90.29045676972775,917.6093936092708,348.40183225168545,1244.0333160781438,512.1299800758297,410.4500144526118,403.8702685489273,1039.5847749307443,1272.977595264356,0.0,180.08940250829517,664.2785944851078,904.5263300988427,1419.2028027905535,1218.3873195941514,602.4442174394198,688.6564813524748,1074.1479846427249,685.5203732221761,114.68640264489473,367.2348221893129,688.2336691310686,246.84934696133323,49.87921173431147,422.0203014279315,137.88179704582816,301.3927477008095,811.4456780822778,304.8847242047649,578.3892611985218,1220.508516140223,628.5882801190052,303.5801766515412,588.8329861724662,97.63916938918199,885.5672778486472,1166.751755782529,1364.9590805604741,1357.1983108244526,270.70061530775035,935.8259896361666,1129.1208172185497,1129.3125461236684,330.7182660017282,774.3436802408817,571.6864381483401,1208.0794748953815,380.8368128827973,1290.0009615353374,1253.9985557253553,1377.855866030982,1609.7950119969994,837.8403791462878,1310.4194311499969,419.14659992047706,978.9790899722791,70.9365923721282
63,Datu Odin Sinsuat,Datu Odin Sinsuat,7.1889,124.1839,897.4267195744567,234.75028335044053,156.80395154784327,900.6842456903825,351.4119663630767,885.3792965445422,884.0075582696462,887.0427054017913,152.46856833737613,905.3734351539283,161.20784989292636,884.5387690243591,888.9696529325636,410.7669874110175,430.7905767343767,869.7085512889932,348.31009522573436,967.9724254313113,895.2586393848128,889.1945364668086,890.9891823694808,1002.2927553865039,902.1307401877755,246.26713089429742,1097.323235830759,350.3868854171164,115.99393344492557,951.8935986199101,816.2948327266653,723.8532279532914,8.07040956458348,661.9638229246597,181.39718619926353,800.1950618028025,927.195181497375,950.3528748620372,459.27759226459364,903.5946702794141,427.49019024442964,867.5310308297528,108.75734265350304,662.4837352805403,91.21807692628774,150.06482027899773,137.6480979949172,643.5911552295053,513.9276649678512,1069.9228043608134,323.18197806717717,1189.2786219243494,101.91330329044402,1135.1576265584538,1093.473401266904,227.05901701303128,766.1743020745322,181.10222947230855,1102.4365946082885,375.7105450713775,254.81550366509492,250.34140907148458,893.4453480390366,1129.6181542356915,180.08940250829517,0.0,543.5675992030131,781.6386200934706,1284.3857995743222,1071.5886896745967,516.1807429985818,568.8531185350403,923.4310704080581,592.5435486593448,77.27857698327088,188.03881874406082,540.3524756112922,248.05376014906741,171.57053133068538,335.1304891253214,201.73567696017253,260.88179946003004,710.6757619827209,149.66248609793223,510.36151037011086,1084.4782487375721,465.69340204232236,305.5224917172696,489.1395087132851,84.73474023001825,742.2502501999356,1014.5233309080719,1226.0510005150315,1220.4566063415639,104.68153344194067,777.3318172159043,988.2782996184599,994.6855644989002,236.65535261662626,631.5335729906385,417.29352345441305,1076.108440807095,231.1609900933095,1154.6723395218335,1118.971061356288,1247.8748173033625,1493.7168042715925,727.5536720537177,1179.253616958396,365.7466369675803,832.9188233492026,137.01067615053674
64,Bongao,Bongao,5.0292,119.7731,1078.833872586368,329.1375736277573,683.0711295406943,1077.770613413235,733.5029177705263,1073.5064857182224,1064.5415523190563,1069.3877773185216,661.1710866148649,1083.420752409012,609.4498836491557,1061.602499466697,1068.181238530181,718.8506213924262,703.7357864700397,1049.1155884404975,746.1521488130784,1128.5632644154675,1079.5913943084374,1067.1453639632348,1070.8706053374813,1166.2629402138696,1078.7417760493481,771.5206130816681,1268.8551478410482,746.3889825532291,609.1931941949647,1116.4508070078907,987.795533161155,1026.3657738649163,551.6375822964604,536.9086950148819,719.1764249875235,1010.1954272186597,1097.1718499955778,1091.2088146182127,898.681384090451,1079.242126865849,851.7220708037212,1035.6294915789415,510.4993926260804,999.9049812666834,598.1246366414827,686.5761409313819,645.8199505517315,998.0935969957542,799.5939846665535,1226.2075452207227,823.4966023929277,1415.3937634315926,627.6956639294193,1367.2102486739461,1309.906779705979,744.9268424114154,945.0240091518341,558.2462502370053,1274.1645637671488,173.47112814857883,615.3343464963984,305.8810156046917,1073.5164782951717,1290.2162620624238,664.2785944851078,543.5675992030131,0.0,1068.6749400992426,1466.9925876689265,1222.7862123644543,937.3720726732028,907.2688444240614,1076.310728456864,987.301535365256,562.8207000232492,436.29289701761473,795.5587321299292,786.7431487045418,621.7510434550321,796.6301242205852,741.6725622779159,781.2097958010503,1068.9863650404018,587.2785844188419,960.7907382995542,1282.0919712424923,678.7320838441977,839.8427401509839,891.6764041070728,585.2427122267418,963.1278924232743,1145.6198495960437,1396.5933505771209,1400.8422338478397,557.3837023845682,915.6022163842558,1177.73599488111,1208.9161244038853,719.7439388964401,880.4136348124339,693.2616065913074,1290.806019264734,624.0138262527431,1347.4955442134583,1316.8146487736974,1453.0512350259112,1731.0756889106756,1059.6472994645994,1386.220112877173,857.7376252864817,1023.930990170421,593.3570639408458
65,Daet,Daet,14.1142,122.9564,214.06443239064424,807.46320246093,834.8051174014016,222.09419299905542,430.61733707906654,198.75593744772513,210.29520808679993,208.51523742291866,653.1215734961855,222.5966314031116,921.2927360441109,216.02938888906635,214.1895451952224,382.2552658522991,379.7424373035957,207.57626360734682,436.24403940880956,279.8260511001392,208.63908165833874,216.2689243897813,213.88994789576574,296.6711475879925,223.42679293255307,639.8089812584524,359.8967669059615,433.8769557751751,669.3233039215148,265.29937742847983,213.45680036444412,59.85593567748235,779.5065624170605,666.92933654484,803.9709459864333,145.6203178460706,244.7525944536827,298.945615690609,388.9472489420066,225.52299445363997,388.84469399387956,225.66489154727645,701.0412582213937,137.71546258664375,694.8034900680234,703.723461109832,859.6200989050564,170.11000139776075,281.62560917470205,353.9255979001976,554.5264004892406,410.58117783581207,823.7767068274874,356.2566043984658,322.68515321963696,873.2583092200823,207.0492200863173,616.0002750154629,363.93903794336165,927.2898200533272,535.5392002533059,831.4388215156193,214.54097885840042,396.8923673018494,904.5263300988427,781.6386200934706,1068.6749400992426,0.0,519.4550007578775,360.8775738397603,332.88720349453615,215.89174467874363,268.79446258949514,255.2353714148835,851.3713309089161,705.2408191688969,275.0876142011038,692.0122379022908,926.62542333499,488.4971761391854,795.2407763750947,622.0190237660272,149.78328184556003,633.2054843533974,387.06584566251286,326.7016690310064,390.69986744589454,661.903286727215,324.9920362069132,846.6396616019645,142.3083508010608,347.4640694835628,472.84453026534936,461.1578150960519,680.5563279871201,273.5915856277352,256.32350784049197,236.31970846668756,573.9336414090511,188.70007985457093,392.673384243578,307.63901474102704,552.8423118342837,392.94820459013465,357.25757661473676,474.20877444539906,712.2406770625208,95.8363521636326,407.92739523336843,521.4902260203772,180.4228195176024,901.9078260974843
66,Laoag,Laoag,18.1978,120.5936,397.45558154479266,1266.019646229727,1350.9419224155124,396.53400501541586,939.5835602669704,406.5915967504233,411.8403496053258,407.7157164186936,1166.0640768555127,391.11358866532623,1431.7942553283726,413.2731803691635,407.43497441498477,873.9410772917522,858.2481368390822,427.3043454997835,948.2877766839663,339.2125676051206,398.1761305416987,407.92652180030086,404.9646366470875,301.4385700643489,395.32087017128356,1159.023955991291,198.58302204816638,945.7340533043206,1176.7251436334143,352.3635347126271,487.61449039667013,579.1662204790318,1283.2741585800939,960.1415923758419,1321.8763529233204,487.0589855332998,373.7250664719848,375.9711264033743,907.0833537789782,394.39101758416945,908.2572972514978,436.63722024604004,1193.4522628371196,655.908706857994,1201.823160353714,1219.6456499231726,1373.3228196489174,686.1647077565631,770.4803404361795,241.18550414448805,1073.9003757750113,136.70989960445246,1336.1167614759768,180.13819047270945,196.91867102591277,1391.8117149570803,535.6187736668043,1109.0888205704166,193.2349213293225,1357.049920324172,1030.7182840968364,1287.1689847747195,402.3134429580601,177.82858716488815,1419.2028027905535,1284.3857995743222,1466.9925876689265,519.4550007578775,0.0,245.53093179263058,849.0958664230959,732.8112326243097,391.2202945065534,767.3904907482762,1357.596443036843,1178.0596462029887,746.4945786404821,1211.450485163006,1438.0811809539807,1007.4502778330881,1313.9131752230232,1141.3506298236325,644.0464039526577,1134.7439851965207,898.3801115005539,199.9312615929271,841.4823360913902,1180.7027881193762,844.39477698759,1355.185039536089,544.237714803998,325.5062781217855,72.6561513725918,66.53099757837036,1180.4429721526078,553.1392222034448,299.8710707433906,290.16792257347686,1090.0110059267324,653.4919008647786,871.9881381015736,211.94704325017562,1053.2410117809704,129.7147703138455,165.51092052367557,65.25384172809824,289.08820583723883,601.3249190046698,113.85297449164183,1040.131405814769,459.73414366345463,1411.1470848589518
67,Lingayen,Lingayen,16.0167,120.2333,175.26517384171527,1032.927038610881,1153.577162988898,171.2768438984208,738.9761502734821,188.68210048406362,188.074337119738,185.4665708403338,965.5409848116208,166.87092487745423,1224.9210219092322,187.15676324491253,183.03270555812892,662.5533654256759,640.8819008109514,201.99229683113597,750.9705602021382,103.75146064358233,178.13657457136284,182.64956072080477,181.1697020054128,70.19783512357172,169.79536237966616,974.4784333472787,58.38289876447501,748.2499035743753,969.5511510824642,119.69965648088787,256.72352816083077,414.14322690272843,1071.3266160428325,715.1131481283335,1129.340494145401,275.72399250872155,144.4420040911958,132.0499301127313,739.7724587441703,168.2381656381918,730.3051039162956,204.846144636876,974.9128537350887,494.5699255898499,993.8978874818539,1023.3560310949035,1171.3542033106712,528.5310618251715,562.3416819108863,11.152216067708864,896.8790429386956,238.54938131688615,1132.5552548287178,216.78807731552283,158.6731913297256,1200.9913719861747,306.7908788478583,892.3404133884696,62.28899971035533,1116.9366611590078,816.8391915189762,1053.0861925267436,178.8186191557856,67.7189215718615,1218.3873195941514,1071.5886896745967,1222.7862123644543,360.8775738397603,245.53093179263058,0.0,688.0087930908054,551.1139565083358,152.00089609222834,614.5525221371718,1146.9625224543329,950.6979245845087,531.7953472267441,1029.239381631004,1232.3307223331803,823.5587435251894,1124.3633908144361,958.1690026416157,507.9297235618649,923.1888705352404,745.3752174222594,110.59228854749615,614.7667243468179,1006.8467955554219,671.2628030191661,1146.880126660623,333.06568868620366,81.03007646739516,174.01154454984794,180.80241551503195,966.9118016519892,313.0532049286838,105.25112190157431,145.0288179255792,895.996924072391,444.0918443021289,654.450412541878,148.12703573666948,842.3946907456124,143.2828004702005,128.60777208546614,244.98027560458306,525.9552989983114,455.79287576883104,190.62279657867361,868.7403459076656,239.46665458917485,1203.0211347143677
68,Catbalogan,Catbalogan,11.78,124.88,523.368967751203,623.3175389434198,529.6462010297018,530.0419631898402,203.86966099448378,507.9100799035191,514.5566260295388,514.9103671067772,367.8056567901151,532.5137675046882,630.16817524508,518.4391390860193,519.4440102998761,243.5626886173411,278.12997711065975,505.59545397834415,192.21667252327836,596.5395804332056,518.8768331120042,520.8727568284547,520.2254443450192,620.2555140364925,531.5684407572255,323.14460852823635,691.9922103025881,191.68676529356102,400.72290274160724,580.4414750287891,478.46613863550164,275.3311462904981,511.7318958547738,706.6035725949579,492.33525710836864,426.65444415707486,556.5862529699012,602.2591437245618,61.452330398956285,533.5935898684916,90.56297318220831,515.7044771046604,467.11546893535956,195.2544730111483,424.9976515457948,403.87939319684335,561.68215795018,163.24070505892362,232.78338601350384,682.1379504860901,231.30642845317982,731.689981946213,531.0855754049186,678.2279825865144,652.3750404104834,557.2085147254451,440.69637841009967,392.9509006485089,696.1839265317835,771.1009878195933,323.94038804729115,648.8515820208083,521.8099674902609,728.7591259981222,602.4442174394198,516.1807429985818,937.3720726732028,332.88720349453615,849.0958664230959,688.0087930908054,0.0,151.51635831761675,570.6421130459842,84.38668358917718,573.4773994334566,510.6204675450202,273.37617088960445,370.4029834978531,632.9094118756609,183.500855075367,479.69104167248327,304.19728541801004,212.20771701677225,385.5109744660295,63.453783055383155,659.3843979747909,340.59340521928453,333.1642780305823,51.83661209856152,563.253453816453,379.48057524899076,660.5040670218079,805.3030994447031,792.8038634868311,431.2912896994574,491.9587452503808,585.7671560071518,569.2063956042455,281.86637411669426,295.2964279656658,281.18915341302875,638.4744613225802,322.1540816464231,724.6362454996317,689.2430022367986,799.7729620766536,1012.8252677817982,248.15326130487298,736.024449143141,193.12535730294928,468.4030242404019,614.5754779591412
