,index j,Name of City,city id,Lat,Lon,Population (what year?),Status,Average Yearly Budget of a Person to buy Fish,Minimum Fish Consumption,Maximum Fish Consumption,Units,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
41,42,Baguio City,1608164766,16.4119,120.5933,366358,admin,"4,198.21",,,,206.0875472,201.866423,1069.437469,1172.773773,200.0275265,218.1988708,758.5170492,212.6143384,215.987577,212.277359,985.6815084,194.8092917,234.4617737,1248.203817,216.7470583,220.3950141,203.5600137,184.1642487,211.3275804,222.0556013,686.7404491,667.9705757,231.1802781,251.4519679,769.1467534,223.4627714,140.6312345,203.2954063,228.0176924,196.4074714,211.5708274,209.0030805,239.364853,237.304447,205.8454675,212.8885601,102.8559123,198.7238358,212.4431911,281.4409545,988.2607053,0,766.4866389,992.5732702,244.3561398,153.940219,290.3939209,416.665773,109.9694395,233.7277169,1096.669089,227.2425986,226.0577435,767.1675049,1146.565774,245.9789712,132.5408708,181.314594,271.9800918,297.1539243,198.9279134,769.3929993,175.9769341,179.070108,187.779259,746.2775014,197.6138521,740.669213,190.8813727,266.8242175,1064.73122,238.9058159,1003.268198,496.8685831,1154.229008,747.7067244,1017.298866,59.79360501,208.5797678,754.6799202,1195.546491,266.0835156,696.6798709,1041.870229,1192.474984,647.6591414,529.895013,584.5615417,49.48770503,164.781323,149.8273223,1233.646028,238.8467482,146.6874358,907.6052797,121.0512403,165.4238088,180.1702919,289.5317017,233.3788459
42,43,Mandaue City,1608794590,10.33,123.93,364116,admin,"4,198.21",,,,572.4705155,573.2548757,432.0150828,406.3090483,577.8882002,883.1879588,19.72235164,559.5699043,561.0927146,563.236201,220.3514622,581.9018291,550.7054755,487.6060389,562.9030561,561.0817415,575.0359082,588.6809564,566.198238,558.9917637,113.769288,154.8756219,548.2858885,526.2954206,2.816073929,559.867191,646.8920831,570.1652799,559.0217488,575.5617717,566.8825653,567.8242256,538.4966383,541.8792359,571.627542,560.726118,678.0526287,579.412214,561.5365354,501.7266667,234.2656137,766.4866389,0,236.1348056,534.0874349,630.3579949,502.9149391,375.1413254,657.4981485,545.7981093,347.5991563,546.2641464,562.0383072,570.8156965,381.1283416,539.5866701,653.8625022,594.2206248,503.0621011,472.5266857,573.2830193,14.10068721,605.2526945,638.1155519,589.1802086,154.592301,581.1350037,105.8678751,586.4681722,512.9931458,298.4180277,550.7986416,283.5261761,312.1061175,387.9209615,31.12802163,261.6573306,733.2955186,568.9097367,127.5737768,437.7302994,514.8987245,121.6098628,275.4163098,427.5968583,206.8203835,294.13746,190.1919998,744.9612794,626.1772652,631.6332667,473.9069655,544.190235,623.8339764,181.6539488,659.1138215,610.1673563,843.8791043,481.5176422,560.914257
43,44,Iligan,1608000268,8.23,124.25,363115,admin,"4,198.21",,,,792.5572264,794.5362741,281.3342779,196.9041136,798.2782337,1118.21553,238.7864538,781.8782722,781.4921613,784.2360541,52.05080815,802.754648,768.2567937,255.6322067,782.4590467,780.0142449,795.155752,811.0050668,786.5238571,778.0185008,307.0918238,332.5740175,767.634107,745.8987372,233.9324406,778.1967497,866.4135467,792.0424675,776.225852,798.1121084,786.9058309,788.4176888,758.2521269,761.2111379,792.0598656,782.4347631,899.7374758,799.7570713,783.1066251,718.8227288,163.0460253,992.5732702,236.1348056,0,753.5535424,850.1186199,716.5539354,610.9576848,882.7310597,765.0802878,112.3068759,767.8586008,779.0207358,627.2354468,192.3831065,756.7413877,873.8146364,815.6518644,723.4787976,695.7041691,795.7083258,229.2944183,825.1866368,851.7280528,810.0676324,344.6393437,801.3153738,311.6622748,807.1856309,731.5726913,99.60898865,767.0044701,100.1543024,547.8078402,188.4556311,247.9682704,25.52261233,955.1621032,789.2920327,250.028503,203.4276448,733.0753028,299.8122556,97.55981803,204.4224165,428.7029076,528.2053055,408.0269544,967.2940127,844.3428805,852.0914264,241.1108404,762.2620197,847.4107423,220.8980807,880.4951896,831.8173669,1078.430635,703.8303553,776.1623855
44,45,Cabuyao,1608604441,14.275,121.125,355330,0,"3,498.51",,,,39.06090787,42.52484158,826.1521188,938.4105899,44.9138575,420.4266226,524.1166492,34.82246373,28.41508432,32.17295347,750.1539926,49.76939505,20.85053547,1008.897897,28.93364415,27.07603783,41.66091306,60.53383191,33.25129862,24.95236859,446.5319843,425.2756785,14.19882663,7.805332849,536.8379908,26.59634073,113.0598588,41.78488958,28.86234273,49.48466996,33.410693,35.42386975,5.032691848,7.80459699,38.80556506,32.7235165,146.5090637,46.3498314,32.80692241,37.34408817,763.0381972,244.3561398,534.0874349,753.5535424,0,96.64212895,51.2859049,233.9226055,136.2421579,11.7234155,855.4479783,20.89670364,32.16093686,565.551657,915.1310691,16.90291845,120.3165506,63.1497193,31.37727841,65.73700961,46.91432668,535.403747,71.64046332,109.9066596,56.99353691,538.9285839,47.81764437,523.9082601,53.98731652,22.47912902,830.1014544,27.48452713,759.9936362,308.8729432,921.2686868,512.6232293,777.8784955,201.816152,36.03149579,511.8805083,955.5799515,21.84987556,455.1971124,808.58859,955.5934188,449.050273,343.2683784,346.736937,214.1379566,92.17299587,98.55180231,994.0978369,13.75332128,98.10552293,688.8758105,127.191514,79.25492056,376.7993575,55.29468541,38.57742946
45,46,San Fernando,1608862124,15.03,120.68,354666,admin,"4,198.21",,,,57.89439941,57.84234281,916.2871387,1034.987749,52.50742479,351.1648803,620.596323,72.82734267,69.27143714,67.39819833,846.7652408,48.84691305,82.70822215,1105.399881,67.70861767,70.13792863,55.3239293,46.02109504,64.16316483,72.11167671,543.0593447,521.1825519,82.50761216,104.3627357,633.099398,72.23343013,16.56860403,61.83355502,75.40968045,58.51654035,63.50060542,62.60585907,92.04845254,88.93663441,58.76176041,70.65310406,51.71419534,50.97452772,69.66926763,131.7396645,858.3956505,153.940219,630.3579949,850.1186199,96.64212895,0,137.8116036,311.9935113,59.82109091,85.05370498,951.6437613,84.67271246,73.0862894,623.375438,1011.466336,94.38555266,23.69761038,38.08313142,127.3343022,158.752897,60.2283793,631.8508999,25.1053814,48.38951524,41.76230634,629.5520047,49.22507606,617.0127258,44.21204427,118.5519598,926.6796872,85.86442608,855.3261933,390.9394503,1017.747524,609.1547202,874.4020071,105.9798894,61.46235506,607.6589342,1052.003389,117.1217272,551.4955018,905.069534,1052.23416,536.5126796,425.4309293,443.3652646,118.5826204,14.05303097,6.183198899,1090.573033,88.16960089,34.51762087,782.8258948,32.89748243,25.19704282,308.3374939,149.2160679,79.53974741
46,47,Batangas,1608417616,13.83,121,351437,admin,"4,198.21",,,,85.18853234,91.3234452,779.0448139,904.274915,91.23714997,471.503879,491.6403209,85.98946256,76.91362362,81.64543643,715.7688531,96.76359267,55.97280402,971.1793207,74.59518612,70.42377044,87.58266381,109.5134932,80.83827655,68.97457458,409.7359698,385.5902531,61.39445439,47.08452527,505.7043854,67.03201952,153.1378832,91.81460953,62.51139717,99.80475043,80.06034718,83.45886981,56.00166128,56.26300455,85.96512486,83.42704329,189.444296,92.39241851,83.29481589,21.42829309,734.6788599,290.3939209,502.9149391,716.5539354,51.2859049,137.8116036,0,237.2753281,184.7050149,59.07980133,816.2766122,72.1281686,64.72689911,515.5321368,882.8175495,44.62625529,161.0367574,110.1672964,44.07110788,67.8451897,97.28589409,503.136079,114.4910846,135.5770318,103.3514197,520.9711082,93.24871887,501.7095299,100.2203667,33.91274294,796.0692767,51.96542113,718.5144836,305.2851857,888.0381236,479.7364505,740.4855323,243.5638184,83.40622612,471.6628171,917.3957365,32.16809918,416.9459173,775.4793779,919.7588195,436.4370333,338.7624555,313.2811875,256.2649848,129.6804541,141.1393818,956.2051691,52.26161552,146.3289339,664.1987372,170.3114706,125.4371011,427.8811363,59.2877682,59.86698195
47,48,Naga City,1608775993,13.6244,123.1864,342769,admin,"4,198.21",,,,261.5790212,257.2826832,757.0505306,775.1083915,264.7992244,508.6385588,372.5103112,241.6194129,251.0233494,250.2231795,593.8965028,266.2532416,254.7717728,862.2380249,256.0163643,257.1527437,263.5494128,265.9956356,255.4689344,255.1017578,328.7893971,329.8294911,245.3310226,227.4791118,377.4644104,258.6852989,327.4010922,252.2208606,262.6381251,253.9096696,257.2842746,255.6763732,236.0071048,240.4448401,259.4619993,245.153178,347.8050344,266.2469524,246.4094377,221.4171996,579.9880599,416.665773,375.1413254,610.9576848,233.9226055,311.9935113,237.2753281,0,316.3516638,243.6815408,721.5626179,233.9802292,265.8931535,647.1936319,744.136036,248.0013936,332.0483351,274.3357731,206.9799534,172.5432754,252.5168759,381.6909764,289.641814,340.7350264,272.2329716,330.2608102,268.3450155,329.0915641,270.6312894,222.4569084,669.2515043,260.3832541,645.1970616,80.50026258,754.1957762,364.2664995,636.462646,398.3415517,257.4432015,407.1956859,812.8369419,225.6118025,345.182691,644.0773511,800.1873252,230.9936454,114.4086239,231.1587825,407.8151687,314.2476784,310.5295608,848.7495269,247.6026645,291.8537711,494.9921484,331.667711,287.2276483,470.1438032,182.9497369,271.9691454
48,49,Cabanatuan City,1608247694,15.4908,120.9678,327325,0,"3,498.51",,,,99.52457825,93.88350243,962.3934241,1063.665825,93.49299272,292.7410064,649.1902496,103.2658158,108.3084453,104.1012187,876.302376,87.9427018,129.1096299,1138.363001,110.1124046,114.353412,97.16216488,75.72606492,104.0265623,115.7390994,576.7798796,558.127151,123.8306373,142.9678011,660.1768616,118.0362263,56.10465658,94.56405405,123.8749986,87.25252398,104.6693274,101.496365,131.2101965,129.6368577,98.77683027,103.9923926,40.48608021,92.38454091,103.6846639,173.5823743,881.0237203,109.9694395,657.4981485,882.7310597,136.2421579,59.82109091,184.7050149,316.3516638,0,126.3030929,986.7010555,118.0563455,122.5352897,682.1614147,1038.034101,140.1299831,51.3397415,74.59425448,162.586335,187.1910705,89.81448667,660.139746,73.92936675,104.1537519,81.49996128,643.1120708,91.67857538,635.0381976,84.61867757,158.5239709,955.5357468,135.0443906,893.4843436,396.8223747,1045.385802,638.2691573,907.4233894,82.17789898,101.3875049,644.8339778,1085.642318,158.0920329,586.7212731,932.9137331,1082.941085,546.3461412,430.6999141,474.7044617,91.48876993,73.79695185,53.81332317,1123.780388,132.4561194,38.3787731,801.8726993,38.23348438,60.11819404,249.610879,179.5873909,131.910522
49,50,San Pedro,1608848483,14.3583,121.0583,326001,0,"3,498.51",,,,27.81482789,32.45639025,836.2768065,950.0715171,33.79972762,412.6091697,535.8039945,28.14907332,18.00241969,22.56885265,761.8003865,38.91884376,13.12703205,1020.393044,17.40170512,15.36355281,30.39908824,50.67972012,22.41599758,13.23191101,458.0362275,436.5573163,2.573237125,19.52847175,548.5492669,15.31536613,101.4321667,32.74472599,19.35681589,40.76380056,22.22119154,24.83950806,7.89427626,3.920118358,27.8825484,24.77451423,135.2055269,35.17685175,24.45941487,47.72398777,774.7561574,233.7277169,545.7981093,765.0802878,11.7234155,85.05370498,59.07980133,243.6815408,126.3030929,0,866.8292396,17.72571944,22.4642465,570.5626768,926.8345801,16.79859374,108.7430861,52.41713313,43.05943875,77.04662314,38.26792134,547.0962541,60.1183645,98.81899798,46.01061738,550.3169486,36.51739186,535.4983356,42.94342595,33.61107117,841.7623793,22.0768625,771.1404218,319.2554838,932.953824,524.2999739,789.3830862,190.4370606,25.15089328,523.1308486,967.0415629,32.48574822,466.6054809,820.2738012,967.190118,460.1167733,353.6969648,358.3742179,202.8115826,80.44958911,87.100387,1005.580985,9.026391497,87.98752467,700.5295455,115.8771151,68.36612009,368.9966155,66.71266976,31.34941898
50,51,Cotabato,1608753128,7.22,124.25,325079,admin,"4,198.21",,,,894.508661,897.008479,242.4487181,149.8783253,900.3349308,1227.711647,349.0551057,884.8706424,883.6387388,886.6337302,146.8703,904.9954869,869.243668,159.0108558,884.2305725,881.5274992,897.1084974,913.8716685,888.6118303,879.5838365,409.9714034,430.6971769,869.3971269,847.8966931,345.481482,879.4591056,967.7557528,894.7934349,877.0157818,901.1389351,888.8586379,890.6142934,860.2442244,863.0036534,894.1666639,885.1563505,1001.945118,901.7862948,885.7632049,819.9408915,239.1243868,1096.669089,347.5991563,112.3068759,855.4479783,951.6437613,816.2766122,721.5626179,986.7010555,866.8292396,0,870.6018529,879.6987603,667.0462836,173.6594397,857.6312712,975.321162,918.092112,825.9562774,799.5182372,898.6893543,340.0672586,926.9074627,950.5150039,912.2888263,454.5164602,903.2637207,423.3183413,909.3444666,833.2239652,120.0766629,867.4270023,112.2618337,659.6193903,157.9845185,357.5064522,87.16214878,1057.25897,891.3908002,344.8182986,103.9098016,834.5475929,400.2860888,142.5327047,132.1769534,540.657635,640.3955642,512.9114273,1069.577321,945.178078,953.9250283,143.4015871,863.5076367,950.7084608,316.8793321,982.6352387,934.2848615,1187.533512,807.2292286,876.1200746
51,52,Binangonan,1608102511,14.4514,121.1919,313631,0,"3,498.51",,,,28.14098147,27.00392581,844.7447784,951.4151043,32.52779756,399.8897792,536.8324246,14.86186104,17.0754637,17.36366367,763.3815226,35.83510239,30.30385197,1023.374464,22.26426336,24.5156026,30.41497441,43.284144,21.77119285,22.81729114,461.1078934,441.0332516,17.22107059,25.83844857,548.9943772,27.5861591,101.2282052,24.19722068,34.51526182,30.85287877,23.38763628,22.54348268,16.53647105,18.09648276,26.48556635,14.57616524,132.0535854,34.07263354,15.29122943,56.83302262,773.7830157,227.2425986,546.2641464,767.8586008,20.89670364,84.67271246,72.1281686,233.9802292,118.0563455,17.72571944,870.6018529,0,37.03195012,586.2864772,927.390775,33.89382286,107.8426666,47.98290009,44.76980376,74.10221045,28.31870387,548.0169279,59.78809102,106.7569747,43.02598619,545.8016544,36.03098248,532.5163184,40.46335043,41.31770224,843.1257957,39.56708499,776.1670209,310.9806997,933.9056383,525.5230786,792.3308219,187.4701082,24.07280204,527.7248176,970.2739053,41.5439125,470.3340399,821.2461758,969.2994548,454.0382826,345.5036898,360.2815783,199.4772063,82.97773072,85.47537047,1008.653551,26.65839436,80.55603099,698.2019912,112.9505646,64.04845768,356.2629039,64.75783442,47.73334735
52,53,Tanza,1608010777,14.3944,120.8531,312116,0,"3,498.51",,,,26.07702663,35.29390688,843.5105797,965.3182699,31.0824482,413.4726446,551.5591616,40.69538477,25.38765479,30.325352,776.8993388,36.62331942,11.78578334,1034.02727,19.02804477,14.1805044,27.62249238,51.02531687,25.57394391,14.99936952,471.9503889,449.0473038,21.2680079,39.26739989,564.805204,9.821790318,88.54235218,38.91152421,3.310351553,46.21623344,23.44161991,28.08250376,29.91760771,25.46903085,28.21658717,35.81399776,124.7255354,31.69580437,34.74122656,60.42493596,792.063201,226.0577435,562.0383072,779.0207358,32.16093686,73.0862894,64.72689911,265.8931535,122.5352897,22.4642465,879.6987603,37.03195012,0,564.7712492,942.8016128,22.45529804,96.38272731,48.70237652,62.35489264,97.48388343,44.36691021,562.9371986,50.1166431,78.41299763,41.71381606,570.1988806,31.74475662,554.4086069,38.74682148,49.63418433,857.0286792,12.85033174,782.6877976,341.0332203,948.5648375,539.8913213,803.141013,178.9183779,26.80614293,535.367604,980.4362277,47.3936977,479.8386869,835.9061572,981.7060899,480.8989929,375.4292004,373.5810593,191.5897655,65.48448165,76.47471661,1019.126895,18.98989981,84.62934368,718.8983914,105.6260511,62.4376407,369.9980641,86.90307583,12.18909518
53,54,Puerto Princesa,1608455700,9.75,118.75,307079,admin,"4,198.21",,,,590.6784553,599.3111775,483.7560851,810.2066943,595.8534254,974.5396256,551.1179941,598.7108623,586.3439871,591.6369025,662.9592641,601.3684817,562.1782009,814.0249918,581.7267582,576.6289572,592.3738743,615.7962016,588.7204716,576.0855638,471.1107412,431.6891333,572.3312088,562.4034926,572.6628462,572.0714115,632.3144458,601.7091806,564.503214,609.6653323,587.0732852,591.4595736,569.7514386,568.7911835,592.5342372,595.1315505,668.4002397,596.4302062,594.6219345,534.8463711,750.6122102,767.1675049,570.8156965,627.2354468,565.551657,623.375438,515.5321368,647.1936319,682.1614147,570.5626768,667.0462836,586.2864772,564.7712492,0,817.0422588,553.8576012,639.8347068,612.7272262,556.0543279,559.9468603,607.4306281,559.0525884,608.991589,588.8037176,605.9018639,703.1087607,596.3142856,655.7966696,603.1185478,549.2512976,726.4879617,553.9469059,557.5776081,660.0972957,809.2296869,541.0164496,638.3342737,708.4821638,590.6429734,446.6016243,762.4612712,547.6885196,456.0103704,723.1556609,799.1485575,688.8069697,675.8070936,482.6645897,720.4808042,610.0136495,629.023314,798.8922983,561.9728625,646.8949426,739.2211553,653.4613521,624.0125725,931.6591876,558.2661983,553.5847086
54,55,Tagum,1608755366,7.4478,125.8078,296202,admin,"4,198.21",,,,953.5749049,954.3825607,416.1068348,47.85570916,959.0057926,1251.039366,391.2756927,940.6695632,942.2062583,944.3637028,171.5491998,963.0292869,931.542409,163.5792938,943.9721785,942.0978504,956.142652,969.7669019,947.3105417,940.0151247,476.7344576,508.6638759,929.329774,907.3447489,378.3964785,940.8178712,1027.994667,951.2805854,939.8164954,956.6386152,947.9818301,948.9453717,919.5656111,922.9171419,952.7449626,941.8485719,1059.142816,960.5287431,942.6617127,882.4159967,169.3411192,1146.565774,381.1283416,192.3831065,915.1310691,1011.466336,882.8175495,744.136036,1038.034101,926.8345801,173.6594397,927.390775,942.8016128,817.0422588,0,920.3466337,1034.982625,975.3437428,884.1531759,853.6193695,954.369623,379.8674536,986.3610298,1018.309528,970.3082817,430.8838437,962.246143,417.4879328,967.5944842,893.9243099,93.72104222,931.4075049,264.7306769,671.4474176,21.64980746,403.0878043,178.7906814,1114.35032,950.024835,432.5543415,149.273119,895.7793211,473.77221,108.3037454,92.58619682,530.7244623,645.3480911,569.5569264,1125.963624,1007.165522,1012.760264,158.9781339,925.0921895,1004.761316,262.6564292,1040.225117,991.2804769,1213.669601,862.6417989,941.3459324
55,56,Silang,1608301996,14.2306,120.975,295644,0,"3,498.51",,,,40.60907838,47.28409406,823.4884582,942.8913541,46.63826013,428.2993865,529.1056497,44.89932864,33.17834258,38.2774631,754.4808434,52.1976748,11.67855161,1011.807642,30.09739396,25.79979202,42.97435607,65.29994189,36.60342507,24.40211271,449.6575125,427.0340533,18.47373596,21.05116547,542.3539615,22.52015334,110.2283988,48.53879861,19.51284128,56.61378565,35.61758618,39.30046665,18.51954289,15.81727852,41.52356027,41.2954013,145.6933906,47.77441303,40.84305015,37.99846468,769.6900183,245.9789712,539.5866701,756.7413877,16.90291845,94.38555266,44.62625529,248.0013936,140.1299831,16.79859374,857.6312712,33.89382286,22.45529804,553.8576012,920.3466337,0,117.9322805,65.55817546,41.74939094,77.17931111,54.20897488,540.4825334,70.36800164,100.1924405,58.72676921,548.7294186,48.62449488,532.45447,55.59593752,27.73015489,834.5993075,12.57872264,760.9625,321.8217616,926.1181807,517.4417272,780.8928631,200.3652192,39.0553286,513.4294032,958.260711,25.22772625,457.6667525,813.4580342,959.3499841,460.1742167,356.0963704,351.1432748,212.9497291,87.61650587,97.28485548,996.9232752,8.173704961,101.7662159,696.7471703,126.4393173,80.83159133,384.7089675,66.49931845,24.22471007
56,57,Mabalacat,1608402560,15.22,120.58,293244,0,"3,498.51",,,,81.48014011,80.8699357,938.950238,1058.603073,75.97924853,335.3376798,644.1737117,95.41373277,92.78941385,90.68840673,870.4011568,72.03994237,106.2635066,1129.097439,91.38576781,93.83270782,78.89748514,67.35192751,87.69157331,95.80902949,566.7566522,544.8364747,106.1944247,128.0246695,656.6008349,95.87795017,8.110688335,84.48890761,98.81503665,80.34866791,87.10598703,86.03849299,115.6983506,112.622124,82.24013114,93.60371574,29.69729005,74.45919574,92.68810328,155.3964578,881.6184246,132.5408708,653.8625022,873.8146364,120.3165506,23.69761038,161.0367574,332.0483351,51.3397415,108.7430861,975.321162,107.8426666,96.38272731,639.8347068,1034.982625,117.9322805,0,60.36370171,150.9151063,181.9372287,82.29340525,655.4157502,48.70374902,54.02415396,64.81669339,651.6475875,72.76834448,639.6970016,67.441195,142.2495135,950.296198,109.0757232,878.8944621,411.484196,1041.318279,632.7531565,898.0995384,82.53647169,84.96650774,631.2951319,1075.698467,140.8144648,575.1846576,928.6423837,1075.909071,557.9579127,445.9125925,467.0163588,95.22923104,32.3179483,22.449847,1114.270111,111.8239495,43.53203933,805.6829248,14.19411258,45.41545735,293.0394532,172.5368695,102.1392358
57,58,Santa Maria,1608186208,14.82,120.96,289820,0,"3,498.51",,,,24.99844206,21.11560199,888.5804151,999.3965398,18.93370143,364.7714644,584.8151775,35.05264376,34.73493069,31.45846714,811.351692,13.51557596,54.52800875,1071.126514,35.65481046,39.76625285,22.58512039,9.194585255,30.01325114,41.1983526,508.7985347,488.1727478,49.87502011,70.44244153,596.9488831,43.47172277,54.30303553,24.16590788,49.67729827,20.48406776,30.32935608,27.72847125,58.20284403,55.9950097,24.54150312,33.49572792,84.11946462,17.79118826,32.6944449,100.1265236,821.437372,181.314594,594.2206248,815.6518644,63.1497193,38.08313142,110.1672964,274.3357731,74.59425448,52.41713313,918.092112,47.98290009,48.70237652,612.7272262,975.3437428,65.55817546,60.36370171,0,92.19345872,121.8506138,22.14544339,595.9980382,16.1817901,73.1039762,7.000860253,591.554403,17.15939508,579.3409367,10.06513496,85.62626544,891.1062731,60.82156254,823.0463421,353.0469817,981.8840934,573.5042892,840.0831945,139.5514766,27.26654612,574.8187578,1017.953536,84.78943588,517.8061785,869.2260854,1017.222402,498.4306398,387.5540455,408.1999912,151.6432292,40.57612602,37.91551716,1056.38059,57.98139682,36.28059668,745.3222983,64.97348273,16.19298862,321.3027977,112.7032209,59.23832843
58,59,San Pablo,1608801564,14.07,121.325,285348,0,"3,498.51",,,,69.44266376,71.08381183,801.0154541,907.6947464,74.97802868,439.9331085,493.264438,59.37841886,58.15334624,60.75831479,719.5226036,79.29822655,50.57904334,978.9382775,59.88425881,58.42183924,72.02016894,88.03043493,63.23615449,56.28294389,416.6051322,396.2757415,45.46204127,23.61163768,505.8071157,57.88812482,143.8470015,68.896948,59.0660686,75.57387968,63.8351314,65.00833217,35.51242565,39.15780017,68.7258104,59.25654806,176.258806,76.48427208,59.8238821,22.67031461,731.7356396,271.9800918,503.0621011,723.4787976,31.37727841,127.3343022,44.07110788,206.9799534,162.586335,43.05943875,825.9562774,44.76980376,62.35489264,556.0543279,884.1531759,41.74939094,150.9151063,92.19345872,0,35.4311948,73.0600037,504.516605,102.2348404,140.722322,86.61299255,507.8953772,78.14724329,492.5801575,83.76794629,15.678695,799.3891572,54.3275393,731.3972692,280.1500361,890.4140924,481.8382488,747.8958502,231.6859108,65.9781296,482.963449,925.7607793,18.90763944,425.6738906,777.7365261,925.1951934,418.6570265,314.3936014,316.2025362,243.8296163,123.4344812,128.854286,964.1884673,43.37769689,125.3052367,657.5007671,157.02739,108.3759567,396.3743055,24.75393138,65.97162997
59,60,Lucena,1608000461,13.93,121.62,278924,admin,"4,198.21",,,,101.388539,101.0701763,782.8218704,878.0425609,106.3730848,452.9720632,463.3931808,87.0525341,89.88086559,91.35815183,690.2079866,109.9341898,85.76008685,951.3236476,92.83280367,92.18344566,103.8617613,116.1549511,94.96458531,90.01863757,389.5888097,371.551158,79.25071419,58.27114432,475.2467492,92.27017902,175.3156538,97.72014777,94.17812897,103.0454296,96.01063682,96.26483695,69.19239322,73.27234191,100.1715302,88.38639155,205.5263307,107.9184428,89.26460653,49.42216863,699.6824214,297.1539243,472.5266857,695.7041691,65.73700961,158.752897,67.8451897,172.5432754,187.1910705,77.04662314,799.5182372,74.10221045,97.48388343,559.9468603,853.6193695,77.17931111,181.9372287,121.8506138,35.4311948,0,100.757002,474.5091586,133.7842065,175.6318037,117.1237571,473.2735875,109.78196,458.8686797,114.5573381,50.31631472,769.7868224,89.75786379,706.9637405,244.8387401,860.3160116,452.2128179,720.3380631,260.7912527,97.55702502,458.1998807,898.5076508,53.38078048,399.6463477,747.6855901,896.4651642,383.4156869,279.0387001,287.7175872,272.546899,156.2975428,159.5478625,936.7020763,78.50371588,151.811994,624.2988441,186.6223364,137.6917404,409.7342392,10.68238401,101.399038
60,61,San Mateo,1608557779,14.6969,121.1219,273306,0,"3,498.51",,,,19.20186465,9.552277677,872.7434365,978.7427201,17.15167993,374.3441205,564.1040601,13.83096439,21.13709144,15.93414018,790.827254,15.26609258,45.25306431,1051.263355,25.92990605,31.09386696,18.88409546,15.3979631,18.97241519,31.415339,489.0805982,469.2677961,36.07747413,53.28116717,576.0024698,35.77750784,76.41094236,5.722429954,43.81328935,2.576718477,20.94839145,16.33158728,41.90986695,41.04598529,16.57141114,14.24531527,104.7732968,17.89174665,14.11211678,84.15321103,799.9649536,198.9279134,573.2830193,795.7083258,46.91432668,60.2283793,97.28589409,252.5168759,89.81448667,38.26792134,898.6893543,28.31870387,44.36691021,607.4306281,954.369623,54.20897488,82.29340525,22.14544339,73.0600037,100.757002,0,575.2391302,37.14259292,91.72620819,19.89104937,569.4558556,19.67181345,557.4422426,18.85041656,68.88099318,870.4739193,53.7069403,804.4431179,331.0459598,961.0666614,552.8785441,820.2258779,160.046699,17.57169482,555.9661248,998.2322568,68.66288551,498.4478323,848.4311537,996.9181352,476.2871966,365.5620504,387.955339,171.8717896,61.80173852,59.88754851,1036.568098,46.04299775,52.24562313,723.52041,85.94476426,37.16344948,330.7332512,92.01132445,56.49257027
61,62,Talisay,1608040297,10.25,123.83,263048,0,"3,498.51",,,,573.9583007,574.9781222,419.0323241,403.5843734,579.441435,889.0792139,11.71299022,561.4857723,562.6266447,564.89108,216.4002692,583.5503966,551.6898563,482.3257818,564.2767541,562.3352485,576.5333055,590.6333003,567.7243377,560.2600826,107.1879317,147.3453807,549.6000921,527.6265302,14.74963434,561.0069928,648.3575135,572.0050946,559.9558299,577.5464341,568.3509946,569.4046765,539.8749336,543.1812372,573.1812638,562.5202902,679.9627534,580.9585434,563.3036083,502.5487051,237.1305919,769.3929993,14.10068721,229.2944183,535.403747,631.8508999,503.136079,381.6909764,660.139746,547.0962541,340.0672586,548.0169279,562.9371986,559.0525884,379.8674536,540.4825334,655.4157502,595.9980382,504.516605,474.5091586,575.2391302,0,606.7506235,638.5462152,590.8441204,168.6860408,582.6516185,119.8863724,588.095568,514.1085979,295.4002841,551.543467,272.8478139,320.4264128,385.9048785,24.42777221,254.7880328,735.2857693,570.4503048,114.5649532,431.8093,515.9419333,113.1058009,273.2342872,423.5515389,219.1142577,303.5216775,189.8859277,747.0523759,627.3713126,633.2602766,468.4236398,545.2599075,626.0839773,189.4476326,660.9471904,612.0058012,849.4925784,483.327485,561.508954
